title,price,odometer,body,trans,engline,state,seller,state_2,odo_adj,id,seller_ad,state_ad,state_only,price_adj,body_adj,trans_ad,odo_ad,engine_ad
2021 Nissan JUKE Ti F16 Auto 2WD,"$37,290 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,3cyl 1.0L Turbo Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Macarthur Nissan
            ",,45240,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,37290,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan JUKE ST-L F16 Auto 2WD,"$37,335 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,3cyl 1.0L Turbo Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                ACT - Lennock Motors
            ",,45241,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,37335,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan X-TRAIL ST T32 Auto 4WD MY21,"$37,585 ",SUV,Automatic,4cyl 2.5L Petrol,3cyl 1.0L Turbo Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Macarthur Nissan
            ",,45246,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,37585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan X-TRAIL ST T32 Auto 4WD MY21,"$37,585 ",SUV,Automatic,4cyl 2.5L Petrol,3cyl 1.0L Turbo Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                ACT - Lennock Motors
            ",,45247,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,37585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan X-TRAIL ST T32 Auto 4WD MY21,"$37,585 ",SUV,Automatic,4cyl 2.5L Petrol,3cyl 1.0L Turbo Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Macarthur Nissan
            ",,45248,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,37585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan X-TRAIL ST T32 Auto 4WD MY21,"$37,585 ",SUV,Automatic,4cyl 2.5L Petrol,3cyl 1.0L Turbo Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                ACT - Lennock Motors
            ",,45249,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,37585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan X-TRAIL ST T32 Auto 4WD MY21,"$37,585 ",SUV,Automatic,4cyl 2.5L Petrol,3cyl 1.0L Turbo Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Macarthur Nissan
            ",,45250,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,37585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan X-TRAIL ST T32 Auto 4WD MY21,"$37,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Private Seller Car

","",,45251,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,37585,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan X-TRAIL ST T32 Auto 4WD MY21,"$37,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","",,45252,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,37585,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan X-TRAIL ST T32 Auto 4WD MY21,"$37,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Private Seller Car

","",,45253,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,37585,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan X-TRAIL ST T32 Auto 4WD MY21,"$37,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","",,45254,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,37585,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan X-TRAIL ST T32 Auto 4WD MY21,"$37,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Private Seller Car

","",,45255,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,37585,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan X-TRAIL ST T32 Auto 4WD MY21,"$37,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","",,45256,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,37585,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan X-TRAIL ST T32 Auto 4WD MY21,"$37,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Private Seller Car

","",,45257,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,37585,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan X-TRAIL ST T32 Auto 4WD MY21,"$37,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Private Seller Car

","",,45258,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,37585,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan X-TRAIL ST T32 Auto 4WD MY21,"$37,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Private Seller Car

","",,45259,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,37585,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan JUKE ST-L+ F16 Auto 2WD,"$37,835 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","",,45261,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,37835,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan JUKE ST-L+ F16 Auto 2WD,"$37,835 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","",,45262,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,37835,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan JUKE ST-L+ F16 Auto 2WD,"$37,835 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,3cyl 1.0L Turbo Petrol,"WA
            
            Distance from me?
        ","Private Seller Car

","
                WA - Morley City Nissan
            ",,45263,incorrect seller,"WA
            
            Distance from me?
        ",WA,37835,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan JUKE ST-L+ F16 Auto 2WD,"$37,835 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,4cyl 2.5L Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","
                WA - Morley City Nissan
            ",,45264,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,37835,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan JUKE ST-L+ F16 Auto 2WD,"$37,835 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,4cyl 2.0L Petrol,"QLD
            
            Distance from me?
        ","Private Seller Car

","
                WA - Morley City Nissan
            ",,45265,incorrect seller,"QLD
            
            Distance from me?
        ",QLD,37835,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan JUKE ST-L+ F16 Auto 2WD,"$37,835 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,3cyl 1.0L Turbo Petrol,"ACT
            
            Distance from me?
        ","Dealer Used Car

","
                WA - Morley City Nissan
            ",,45266,incorrect seller,"ACT
            
            Distance from me?
        ",ACT,37835,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan JUKE ST-L+ F16 Auto 2WD,"$37,835 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                WA - Morley City Nissan
            ",,45267,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,37835,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan JUKE ST-L+ F16 Auto 2WD,"$37,835 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,3cyl 1.0L Turbo Petrol,"WA
            
            Distance from me?
        ","Dealer Used Car

","
                WA - Morley City Nissan
            ",,45268,incorrect seller,"WA
            
            Distance from me?
        ",WA,37835,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$38,531 ",SUV,Automatic,4cyl 2.0L Petrol,3cyl 1.0L Turbo Petrol,"QLD
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Liverpool Nissan
            ",,45276,incorrect seller,"QLD
            
            Distance from me?
        ",QLD,38531,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$38,531 ",SUV,Automatic,4cyl 2.0L Petrol,3cyl 1.0L Turbo Petrol,"QLD
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Liverpool Nissan
            ",,45277,incorrect seller,"QLD
            
            Distance from me?
        ",QLD,38531,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$38,881 ",SUV,Automatic,4cyl 2.0L Petrol,3cyl 1.0L Turbo Petrol,"WA
            
            Distance from me?
        ","Dealer Used Car

","
                WA - Morley City Nissan
            ",,45286,incorrect seller,"WA
            
            Distance from me?
        ",WA,38881,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$38,990 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Cardiff Nissan
            ",,45293,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,38990,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$38,990 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,4cyl 2.5L Petrol,"NSW
            
            Distance from me?
        ","Private Seller Car

","
                VIC - Brighton Nissan
            ",,45294,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,38990,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$38,990 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Private Seller Car

","
                VIC - Brighton Nissan
            ",,45295,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,38990,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$38,990 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,3cyl 1.0L Turbo Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Cardiff Nissan
            ",,45296,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,38990,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","
                VIC - Brighton Nissan
            ",,45297,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,39185,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,3cyl 1.0L Turbo Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","
                VIC - Brighton Nissan
            ",,45298,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,39185,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,"","","Private Seller Car

","",,45299,incorrect seller,"","",39185,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,"","","Dealer Used Car

","",,45300,incorrect seller,"","",39185,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,"","","Private Seller Car

","",,45301,incorrect seller,"","",39185,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,"","","Dealer Used Car

","",,45302,incorrect seller,"","",39185,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,"","","Private Seller Car

","",,45303,incorrect seller,"","",39185,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,"","","Dealer Used Car

","",,45304,incorrect seller,"","",39185,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,"","","Private Seller Car

","",,45305,incorrect seller,"","",39185,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,"","","Private Seller Car

","",,45306,incorrect seller,"","",39185,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,"","","Private Seller Car

","",,45307,incorrect seller,"","",39185,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,"","","Dealer Used Car

","",,45308,incorrect seller,"","",39185,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,"","","Dealer Used Car

","",,45309,incorrect seller,"","",39185,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,"","","Dealer Used Car

","",,45310,incorrect seller,"","",39185,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Macarthur Nissan
            ",,45311,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,39185,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Macarthur Nissan
            ",,45312,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,39185,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.0L Petrol,"WA
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Macarthur Nissan
            ",,45313,incorrect seller,"WA
            
            Distance from me?
        ",WA,39185,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI ST-L J11 Series 3 Auto MY20,"$39,185 ",SUV,Automatic,4cyl 2.0L Petrol,3cyl 1.0L Turbo Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Macarthur Nissan
            ",,45314,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,39185,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$39,585 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,4cyl 2.0L Petrol,"WA
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Macarthur Nissan
            ",,45319,incorrect seller,"WA
            
            Distance from me?
        ",WA,39585,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$39,585 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Macarthur Nissan
            ",,45320,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,39585,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$39,585 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Macarthur Nissan
            ",,45321,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,39585,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$39,585 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,3cyl 1.0L Turbo Petrol,"WA
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Macarthur Nissan
            ",,45322,incorrect seller,"WA
            
            Distance from me?
        ",WA,39585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$39,585 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,"","","Private Seller Car

","",,45323,incorrect seller,"","",39585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$39,585 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,"","","Dealer Used Car

","",,45324,incorrect seller,"","",39585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$39,585 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,"","","Private Seller Car

","",,45325,incorrect seller,"","",39585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$39,585 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,"","","Dealer Used Car

","",,45326,incorrect seller,"","",39585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$39,585 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,"","","Private Seller Car

","",,45327,incorrect seller,"","",39585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$39,585 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,"","","Dealer Used Car

","",,45328,incorrect seller,"","",39585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$39,585 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,"","","Private Seller Car

","",,45329,incorrect seller,"","",39585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$39,585 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,"","","Private Seller Car

","",,45330,incorrect seller,"","",39585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$39,585 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,"","","Private Seller Car

","",,45331,incorrect seller,"","",39585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$39,585 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,"","","Dealer Used Car

","",,45332,incorrect seller,"","",39585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$39,585 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,"","","Dealer Used Car

","",,45333,incorrect seller,"","",39585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan JUKE Ti F16 Auto 2WD,"$39,585 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,"","","Dealer Used Car

","",,45334,incorrect seller,"","",39585,SUV,Automatic,0,3cyl 1.0L Turbo Petrol
2021 Nissan QASHQAI Midnight Edition J11 Series 3 Auto MY20,"$40,292 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.0L Petrol,"QLD
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Lander Nissan
            ",,45348,incorrect seller,"QLD
            
            Distance from me?
        ",QLD,40292,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI Midnight Edition J11 Series 3 Auto MY20,"$40,292 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.5L Petrol,"ACT
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Lander Nissan
            ",,45349,incorrect seller,"ACT
            
            Distance from me?
        ",ACT,40292,SUV,Automatic,0,4cyl 2.5L Petrol
